cmx cmy cmz ux uy uz costheta
#properties of cations
1.646892462399532420e+01 1.113087985149519987e+01 1.963890058849995057e+02 8.204163726343508545e-01 5.913203432391049563e-02 -5.687006049145804099e-01 8.204163726343508545e-01
3.445377180580256748e+01 9.635599201974974770e-01 2.024511560778349235e+02 2.070914613644926280e-02 -9.094341365948580558e-01 4.153320147331100443e-01 2.070914613644926280e-02
9.479327419666246257e+00 2.170867232400205182e+01 2.049323602227273113e+02 8.085900796742283569e-01 -1.726467270851620994e-01 5.624723910372905200e-01 8.085900796742283569e-01
2.309862608319987487e+01 3.209708404300423723e+01 1.973691956146925293e+02 8.681685421809733905e-01 -9.360934371130334719e-02 -4.873609269702511293e-01 8.681685421809733905e-01
3.651792033437750717e+01 8.888488422749919238e+00 2.026606247418751252e+02 5.863658452827127388e-01 1.855453545010687932e-01 7.885099979765397560e-01 5.863658452827127388e-01
2.347280990566879666e+01 2.131907414107243071e+01 1.966968094877670410e+02 -4.265042591461455923e-01 6.351660479120622149e-01 -6.439396000479931104e-01 -4.265042591461455923e-01
1.049533856207255944e+01 3.012869320188516298e+01 2.085087016328751304e+02 2.142751991215201546e-01 6.697932122035130664e-01 7.109593461848100482e-01 2.142751991215201546e-01
2.481864782348788623e+01 6.376565060363488691e+00 2.061869484145152001e+02 -7.783408769646915637e-01 4.140962060888247476e-01 4.719214037831685471e-01 -7.783408769646915637e-01
1.547527494601919429e+01 2.438197431555436978e+01 2.057190669259135234e+02 7.170368962877584629e-01 -1.843480615823771263e-01 6.722156510769727866e-01 7.170368962877584629e-01
3.233568994787816564e+01 8.193036983808411833e+00 1.929585913875676795e+02 -5.014031310966392541e-01 -1.161182458393153344e-01 -8.573864082837368006e-01 -5.014031310966392541e-01
1.636767831697943976e+01 1.829980791621628811e+01 2.039403589377686217e+02 5.343702147665125857e-01 1.475433970185962285e-01 8.322736446425561541e-01 5.343702147665125857e-01
2.432725841948483492e+01 3.762622881557098253e+01 1.965441074206686380e+02 3.353872611440290585e-01 -3.800532662610351942e-01 -8.620179231701771139e-01 3.353872611440290585e-01
3.188333450592543983e+01 2.248149228268753674e+01 1.954966958996760127e+02 -8.734628989647591490e-01 2.510740274517072046e-01 -4.171623147783825591e-01 -8.734628989647591490e-01
1.802123811743876658e+01 1.639437573128735615e+00 1.943644300254795780e+02 1.105586056799033878e-01 -2.532141113900985285e-01 -9.610720100507756936e-01 1.105586056799033878e-01
1.056210214642621104e+01 1.517710709655645474e+01 2.053051047987271716e+02 7.341592506416974029e-01 2.299340574928404879e-01 6.388587667881693299e-01 7.341592506416974029e-01
2.723089554638290366e+01 1.571575671477873648e+01 1.955255831754909366e+02 -8.581010651287200863e-01 4.066207762103037360e-01 -3.135635603495501855e-01 -8.581010651287200863e-01
3.625205874369508052e+01 3.459341899633560757e+01 2.023072752195341195e+02 -2.447868903470669655e-01 -6.714339009924757962e-01 6.994682944295896876e-01 -2.447868903470669655e-01
1.488101158435929428e+01 5.731510591896349815e+00 2.026164588438374210e+02 -3.557198326377908892e-01 2.195661140814905710e-01 9.084349851339366122e-01 -3.557198326377908892e-01
1.945998041541785684e+00 8.660170015475994632e+00 1.964873639613951752e+02 -7.813919889207298075e-01 9.510218042459377130e-02 -6.167512747688439489e-01 -7.813919889207298075e-01
2.173171367565218048e+01 2.911316570955954575e+01 2.065197761102535026e+02 2.912255293401760925e-01 -5.086073830887527514e-01 8.102507148581512553e-01 2.912255293401760925e-01
2.621659030365621845e+01 3.766360291919530567e+01 2.057155375750089377e+02 -2.478885098070557069e-01 2.498318822631285518e-01 9.360210026011700490e-01 -2.478885098070557069e-01
1.351413467734315432e+01 1.064241600063416371e+01 2.063324636890224610e+02 7.281812299087198070e-02 1.804858780753603731e-01 9.808783659452645631e-01 7.281812299087198070e-02
2.143764228784768733e+01 1.051894032032999782e+01 2.028230892415739106e+02 2.164533625626686164e-01 2.344409371627150518e-01 9.477264314228984743e-01 2.164533625626686164e-01
2.767575143370395807e+01 6.416365675232485799e+00 1.985494887190234294e+02 -2.736790840233754851e-01 -1.669346007032134760e-01 -9.472236262130420137e-01 -2.736790840233754851e-01
8.627591717738912536e+00 2.164245597597669502e+01 1.938524982159851788e+02 7.521247446231207334e-01 -2.004253470585339869e-01 -6.278041484269371031e-01 7.521247446231207334e-01
2.319391023289732701e+01 2.663173619194407493e+01 1.981118467437612765e+02 5.259330639816819364e-01 2.472156171158297056e-01 -8.138051676322040073e-01 5.259330639816819364e-01
2.134445796237972814e+00 2.005479139840289804e+01 2.026022490630455763e+02 -7.741220554754365546e-01 3.347582636206962170e-01 5.372820005957221756e-01 -7.741220554754365546e-01
2.497012284180648578e+01 1.197908901673409687e+01 2.001614981099679937e+02 6.093471656636406664e-02 -2.833076435967245010e-01 -9.570912910462869849e-01 6.093471656636406664e-02
4.150332369820687006e+01 1.366924890379170066e+01 1.950514294019932322e+02 3.563633787833355715e-01 5.494847392224506966e-02 -9.327302972862741015e-01 3.563633787833355715e-01
2.646144614347029034e+01 9.389454386974240840e-01 1.977179003088633067e+02 5.044128740003884781e-01 -5.701601454212898989e-01 -6.484481946276370312e-01 5.044128740003884781e-01
1.928477051465667458e+01 8.684283122592413307e+00 1.933423045461757681e+02 -3.457063194464851108e-01 -6.145189422686914149e-01 -7.091217175406021589e-01 -3.457063194464851108e-01
5.625647208984656533e-01 2.586062605860653463e+01 1.954061679293227485e+02 -7.944870467526085056e-01 4.683054497615222328e-03 -6.072630414761718276e-01 -7.944870467526085056e-01
2.787686378923514496e+01 2.552311937271765530e+01 2.026225650860054941e+02 -5.221693396061398706e-01 -2.858400770116455991e-01 8.035139271657115723e-01 -5.221693396061398706e-01
1.051772029468742353e+01 2.573213555519351381e+00 2.049176335695663624e+02 -4.684769890876170906e-01 6.925111283347535895e-01 5.485960698254473966e-01 -4.684769890876170906e-01
1.811564002593143030e+01 1.341027599117180991e+01 2.059508015637577785e+02 2.991100398993191689e-01 2.902224379864805637e-01 9.090127174691294831e-01 2.991100398993191689e-01
1.491646239588154010e+01 2.072985700203060944e+01 1.950500047194278750e+02 5.697279056006737674e-01 -3.882276061383191368e-02 -8.209158951063079135e-01 5.697279056006737674e-01
9.935309151705318698e+00 1.552579963219501913e+01 1.947133142761435067e+02 6.923880087247823445e-01 -1.877220859035662326e-02 -7.212811168738377798e-01 6.923880087247823445e-01
2.058300696568901600e+01 3.479489778618024776e+00 2.050980820533702911e+02 6.993863269486967349e-01 3.861983923092777299e-02 7.136997083472768066e-01 6.993863269486967349e-01
9.132619025287121772e+00 2.882691060267839234e+01 1.929969885809759376e+02 8.934310201639275584e-03 3.605469664616722802e-01 -9.326982701155324129e-01 8.934310201639275584e-03
3.154250684080665668e+00 3.023973716332968564e+01 1.936592466636738834e+02 -6.044681914486532692e-01 -6.517226958527631842e-02 7.939589289150278395e-01 -6.044681914486532692e-01
3.386009756453042030e+01 1.206188565299501292e+01 2.088597528411165172e+02 8.710686588185485579e-01 -2.150909396706811305e-01 4.415600517434049022e-01 8.710686588185485579e-01
1.603040628443425097e+00 -2.425584441186334206e-01 2.052005244378917723e+02 1.797018604723186197e-01 -3.128101797272775930e-01 9.326612636974774828e-01 1.797018604723186197e-01
3.101895766153451106e+01 3.029333910552912812e+01 2.034118094032761519e+02 -3.434182061981456285e-02 -3.367016314210787287e-01 9.409849365185930514e-01 -3.434182061981456285e-02
1.443299386698516606e+01 2.949644507339932886e+01 1.971726410585123119e+02 -5.895342282417869589e-02 3.416117056379049943e-01 -9.379903712237535052e-01 -5.895342282417869589e-02
3.291705626209261482e+01 3.210111794973103372e+01 1.954705737500334237e+02 7.742286497931890610e-01 -3.257242719915626195e-01 -5.426543066031834783e-01 7.742286497931890610e-01
3.811923088319655761e+01 5.419500007728363933e+00 1.973053257155729625e+02 -4.114806006653318193e-01 -5.819350175298781958e-02 -9.095588115288767428e-01 -4.114806006653318193e-01
1.320829844836248057e+01 1.867973542846148582e+00 1.931931191103715264e+02 -1.539471462070872432e-01 1.267775378498811785e-02 -9.879977483444286612e-01 -1.539471462070872432e-01
2.067129793762519374e-01 2.119263847016937063e+01 1.953295452590708123e+02 -1.652994567265518855e-01 3.294219764756387003e-01 -9.296005868225291069e-01 -1.652994567265518855e-01
2.031346419335391218e+01 1.987654306232998280e+01 2.011898282213296341e+02 2.456132636669759173e-01 6.895717116080908315e-01 6.812965428216590791e-01 2.456132636669759173e-01
1.480194502733265338e+01 2.510449950127596352e+01 1.949725813247080453e+02 -5.577085804471407782e-01 3.165828931307341360e-02 -8.294328737236092985e-01 -5.577085804471407782e-01
8.579577122452059612e+00 2.860499186972929664e+01 2.028848150411059237e+02 -9.913216376186453349e-01 -6.675471245916621277e-02 1.132484841116262186e-01 -9.913216376186453349e-01
3.672085806999569968e+01 2.698798829771050478e+01 2.002249011022379648e+02 4.134407845058299391e-01 -1.304819536894444021e-01 9.011332739770457900e-01 4.134407845058299391e-01
4.502107007739851952e+00 3.232332536129136713e+01 2.000902642864627410e+02 -8.569240852169504041e-01 -3.347959837387172732e-01 3.919091239656423697e-01 -8.569240852169504041e-01
3.153235985663262753e+01 4.059347355150530490e+01 1.974847709819773058e+02 -1.262466023855086383e-01 5.120182723955232218e-01 -8.496464465406885491e-01 -1.262466023855086383e-01
2.951183438378943258e+00 3.874529634212676399e+01 1.941216951766723184e+02 -9.826444589743446034e-01 1.370943761407113770e-01 -1.249599907074525618e-01 -9.826444589743446034e-01
1.714297980300300139e+01 3.390503229091839899e+01 1.953877962220475979e+02 3.690273196701681080e-01 -5.067536416151525724e-01 -7.791146154750487884e-01 3.690273196701681080e-01
5.039955980177288630e+00 3.485172649410361601e+01 2.035482286844439841e+02 -2.932066654824454499e-01 -6.761305107525134028e-01 6.759270550482578965e-01 -2.932066654824454499e-01
3.905195554362789068e+01 1.340096404643165684e+01 2.032030745448156779e+02 6.527040964278522095e-01 1.365064272905646137e-01 7.452136323328142353e-01 6.527040964278522095e-01
2.022283459732512156e+01 3.722406762210518849e+01 2.051815980652055202e+02 6.153210277368077463e-01 -3.545640467222766490e-01 7.040343525687094983e-01 6.153210277368077463e-01
5.992080292786040374e+00 3.911675241643634671e+00 1.961526163159986709e+02 -3.082427384450160401e-01 4.868980310729462690e-01 -8.172617215636651666e-01 -3.082427384450160401e-01
4.863048799006887357e+00 4.287518498023499269e+00 2.050100062185649392e+02 -6.295240207323483661e-01 -2.086789793193821185e-01 7.484334245016043274e-01 -6.295240207323483661e-01
9.899558811203251096e+00 6.239137643812124878e+00 1.930183053689062262e+02 -1.954416571063095909e-01 -2.910200619478917616e-01 -9.365414471401599661e-01 -1.954416571063095909e-01
4.877233782879043744e+00 1.180374808547948007e+01 2.032866612908748323e+02 -5.717108279865299458e-01 -7.991132580731442614e-01 1.859159216814970650e-01 -5.717108279865299458e-01
1.020825287093305000e+01 3.634741367932647194e+01 1.918543779646871599e+02 -3.838880355197309968e-01 -2.287770200426249012e-01 -8.945898788189021733e-01 -3.838880355197309968e-01
2.847786398660750251e+01 1.970975594093091132e+01 2.026698751542400032e+02 -4.747164999925541640e-01 -1.177065884802649537e-01 8.722324252532446254e-01 -4.747164999925541640e-01
3.500903410247824610e+01 1.683489702051710779e+01 2.043858191492613230e+02 8.189930864620964535e-02 2.457640295414172671e-01 9.658636265161031353e-01 8.189930864620964535e-02
3.385215996093884172e+01 2.310280655690296925e+01 2.049432307877115136e+02 -3.957620089173595479e-02 -1.196173384346865820e-01 9.920309554992620127e-01 -3.957620089173595479e-02
1.217671898533399677e+01 3.597180991041775400e+01 2.045832550072361755e+02 -5.013421481166742133e-01 -1.646666250192630188e-01 8.494356674442886668e-01 -5.013421481166742133e-01
3.940651758757203282e+01 3.522998728586002670e+01 1.955783937274019308e+02 3.870549523209526610e-01 -4.996470689566197554e-01 -7.749459789991066661e-01 3.870549523209526610e-01
3.012048950114127521e+01 1.329755446862910873e+01 2.036817958994794822e+02 -2.459989595796668038e-01 4.803728808660996941e-01 8.418588998247422683e-01 -2.459989595796668038e-01
1.438478847064691557e+01 1.128301677974892137e+01 1.950969694194994872e+02 5.730151837310123453e-01 -2.312846549513612390e-02 -8.192183306650030472e-01 5.730151837310123453e-01
3.304665995779843968e+01 1.270655537396010226e+00 2.040963059504281034e+02 -3.799460219610608647e-01 -8.607076906563736474e-01 3.388558567310550051e-01 -3.799460219610608647e-01
9.675252645129566176e+00 2.116718371428307677e+01 2.043175301972453326e+02 8.214339500393512683e-01 -9.197805617636388084e-03 5.702294854657803391e-01 8.214339500393512683e-01
2.281886854416676158e+01 3.181087101118993132e+01 1.983727615143174603e+02 5.895302977081496865e-01 -1.195198420501731619e-02 -8.076578348271645780e-01 5.895302977081496865e-01
3.582829691583300047e+01 7.199539489114285651e+00 2.044658884714225735e+02 6.337071252830134283e-01 4.503865245890469743e-02 7.722608362141804017e-01 6.337071252830134283e-01
2.310507498173103258e+01 2.123510335481970657e+01 1.982335247601796198e+02 -3.909261764919980120e-01 7.134751418899711872e-01 -5.814894207450664876e-01 -3.909261764919980120e-01
8.117525301492948486e+00 3.104619429595456737e+01 2.086819079100433498e+02 -3.381452900667929889e-02 6.163561731635407437e-01 7.867411552926742990e-01 -3.381452900667929889e-02
2.404064544486265476e+01 6.583780824116149510e+00 2.061765466412437604e+02 -6.132217350711839376e-01 6.214753476446461811e-01 4.875730672486461859e-01 -6.132217350711839376e-01
1.578560114093289179e+01 2.460738057181893268e+01 2.058447505900118131e+02 8.511022842384697862e-01 -1.817368905855061556e-01 4.925409671939695033e-01 8.511022842384697862e-01
3.234194933934555394e+01 8.651552343329187877e+00 1.944610658157287446e+02 -1.868243715444630748e-01 -5.824058468126830368e-01 -7.911384732114966623e-01 -1.868243715444630748e-01
1.653954796443987263e+01 1.708415151524370756e+01 2.027318773637494473e+02 3.964060274165346898e-01 2.377708581086826201e-01 8.867509686840506777e-01 3.964060274165346898e-01
2.445305416439716950e+01 3.763903067348510234e+01 1.969305723750347568e+02 6.913206133987748192e-02 -6.923999365507759185e-01 -7.181943232575573877e-01 6.913206133987748192e-02
3.102797030206474460e+01 2.362197119701814430e+01 1.952266914972276197e+02 -6.774825002729318868e-01 4.466420932544029054e-01 -5.844042285586769081e-01 -6.774825002729318868e-01
2.014313989825961571e+01 -8.687419351091000275e-01 1.935116429074986399e+02 5.858378777481781235e-02 -7.963772068393173420e-01 -6.019562145511601070e-01 5.858378777481781235e-02
1.072840736897433267e+01 1.486974459919189506e+01 2.047097909796422641e+02 6.493921462027224534e-01 -2.104293598229857731e-01 7.307594166171998973e-01 6.493921462027224534e-01
2.572361817629363401e+01 1.584966783293344328e+01 1.947391105678673284e+02 -9.073515579624619187e-01 3.576858895789903903e-01 -2.208482616168381540e-01 -9.073515579624619187e-01
3.631276143426436676e+01 3.547736281927200253e+01 2.043940737913652015e+02 -4.459873328416826266e-01 -1.025774345428059342e-01 8.891418159480402039e-01 -4.459873328416826266e-01
1.405632250234133274e+01 4.183539364024866813e+00 2.019557946180805743e+02 -5.580731676792644036e-01 2.157498545952965530e-01 8.012529811230283405e-01 -5.580731676792644036e-01
2.188769641747736028e+00 9.530900368281370660e+00 1.955015865269280084e+02 -8.410759634184139522e-01 7.001618945600467103e-02 -5.363664390823195127e-01 -8.410759634184139522e-01
2.203703542670034921e+01 2.908903992679186601e+01 2.068781759048220579e+02 4.168551991185474037e-01 -7.859297885292882979e-01 4.566684907787534331e-01 4.168551991185474037e-01
2.636157241236253768e+01 3.698050336085893974e+01 2.057694030048748743e+02 -6.039769162779633493e-01 1.637886002387069773e-01 7.799904993236821404e-01 -6.039769162779633493e-01
1.383432081459544172e+01 9.121918228778094218e+00 2.045928062618301055e+02 3.307097411774185258e-01 2.615785803206568602e-02 9.433699346245559836e-01 3.307097411774185258e-01
2.157359085722909953e+01 1.004050282334068989e+01 2.033476707677239119e+02 9.668045876783648573e-02 6.495962412875055936e-01 7.541071622770767480e-01 9.668045876783648573e-02
2.881615386027117509e+01 6.122307191138749438e+00 1.988493104411686829e+02 -3.233496102477580458e-01 -1.779539484803425997e-01 -9.293962673547159214e-01 -3.233496102477580458e-01
8.037531024049561879e+00 2.312004227431746273e+01 1.943442952144595495e+02 6.074799062002347316e-01 -1.393345732814071924e-01 -7.820192070860165767e-01 6.074799062002347316e-01
2.266285040293108821e+01 2.695245719306617005e+01 1.995807026573226040e+02 6.136005620763470558e-01 -4.935190257846410605e-02 -7.880728011620986573e-01 6.136005620763470558e-01
2.456907701505866903e+00 2.020611266829412500e+01 2.012826641357058577e+02 -5.022822514947601347e-01 7.570230021267775333e-01 4.178860060881622873e-01 -5.022822514947601347e-01
2.586868462044549233e+01 1.043636849479047335e+01 1.971156206099282713e+02 -1.296405853881913428e-01 -1.251906757314759921e-01 -9.836262569340569195e-01 -1.296405853881913428e-01
4.145308215124578055e+01 1.395309693449187805e+01 1.940995035823954140e+02 3.225242875528239184e-01 -3.308018406139012768e-01 -8.868755415417647336e-01 3.225242875528239184e-01
2.762314860373054159e+01 7.214622867616508062e-01 1.983890063522244702e+02 5.012936675948679310e-01 -5.428454280226893136e-01 -6.738126595012513542e-01 5.012936675948679310e-01
1.999949066013923016e+01 6.682841231116074532e+00 1.945976202984006420e+02 -1.363457292059359893e-01 -7.920211081929012797e-01 -5.950734461427346078e-01 -1.363457292059359893e-01
1.175906770919391775e+00 2.507517138949116742e+01 1.946280402265150258e+02 -2.030075704755558985e-01 -1.980953906654280006e-01 -9.589296859137919071e-01 -2.030075704755558985e-01
2.899510578694258101e+01 2.483013871204173384e+01 2.048017103864328874e+02 2.590059765369957523e-01 -3.685323767365353276e-01 8.928044530663126199e-01 2.590059765369957523e-01
9.639790658489687303e+00 1.354022664908721252e+00 2.050175337754840257e+02 -3.268339234116809933e-01 4.060480865129398320e-01 8.534076036376213592e-01 -3.268339234116809933e-01
1.791788844853135032e+01 1.273712751082554107e+01 2.063011610098219819e+02 -1.070066600317735178e-01 1.902394883145782090e-01 9.758885755016563079e-01 -1.070066600317735178e-01
1.378943297783132671e+01 1.995692031947191225e+01 1.940847007193020488e+02 3.239230490751143776e-01 -3.294674771079763032e-01 -8.868624694990685509e-01 3.239230490751143776e-01
9.521591681727015199e+00 1.586080906483446462e+01 1.928838612898916836e+02 1.328425240362958171e-01 2.951839999480933008e-01 -9.461602771107601173e-01 1.328425240362958171e-01
1.953073220932687093e+01 2.089715013728100423e+00 2.056417803572211938e+02 5.894358680807734174e-01 -4.341952804035346947e-02 8.066474459171231182e-01 5.894358680807734174e-01
9.483156889034944470e+00 2.818796255434654796e+01 1.940291931549876665e+02 -1.796858227432279742e-01 -2.437927786239703909e-01 -9.530362460032110183e-01 -1.796858227432279742e-01
3.631507638092782653e+00 3.078478797475974815e+01 1.953756279550508168e+02 -6.709012163993528510e-01 -2.858250753675443678e-01 6.842481889818973206e-01 -6.709012163993528510e-01
3.219524148004308728e+01 1.301625827468876295e+01 2.073676840659634877e+02 8.981964828371501453e-01 -1.252148445500730380e-02 4.394158516098570777e-01 8.981964828371501453e-01
1.183254244446186876e+00 2.433999594858611282e-01 2.033102457652249484e+02 -5.075557808277804117e-01 -3.097099063739559566e-01 8.040316556219274657e-01 -5.075557808277804117e-01
3.073760152851114924e+01 3.003648292632083638e+01 2.058880407535469885e+02 -1.929453448105455104e-01 -3.235604491675765915e-01 9.263264703388410792e-01 -1.929453448105455104e-01
1.491210354113641756e+01 2.952693248362373879e+01 1.973333158231926063e+02 1.776548650279125563e-01 3.630711116057961374e-01 -9.146683097436171250e-01 1.776548650279125563e-01
3.264278278989593218e+01 3.135722795203578883e+01 1.970523282542780521e+02 6.638271450667068141e-01 -6.054435815945498067e-01 -4.390576169235070880e-01 6.638271450667068141e-01
-1.284378273328180331e+00 5.574813354858841663e+00 1.967898022108392695e+02 -4.360724277245787150e-01 -1.588655373984999841e-01 -8.857779511849895870e-01 -4.360724277245787150e-01
1.384678007846052772e+01 6.942560367382232256e-01 1.932141224534054800e+02 1.754868674733915668e-01 -3.050383908598560123e-01 -9.360320183871948529e-01 1.754868674733915668e-01
-1.320841914712587606e+00 2.159157623484491140e+01 1.945997470876784234e+02 -7.915995073352901645e-01 3.522133638850534765e-01 -4.993154977439622777e-01 -7.915995073352901645e-01
1.941076199505944544e+01 1.894907795474987466e+01 1.990053050088791906e+02 6.472069573216819582e-02 5.605924519965359565e-01 8.255588012421984923e-01 6.472069573216819582e-02
1.617455553952041925e+01 2.447571967770611323e+01 1.949436112422591236e+02 -1.978591536878785903e-02 -2.646214645968172907e-01 -9.641493649988338577e-01 -1.978591536878785903e-02
8.518969780387832813e+00 2.955564941221165398e+01 2.028196132855758833e+02 -9.185760847617178149e-01 -3.810879049761560777e-01 1.048331301865852716e-01 -9.185760847617178149e-01
3.529932564176444032e+01 2.820839081104957202e+01 2.029500764783723241e+02 -1.179386300726054937e-01 4.484647254480609857e-01 8.859852535823564690e-01 -1.179386300726054937e-01
4.018667022022903268e+00 3.219861785688033962e+01 2.012350839502530278e+02 -7.380512782490690205e-01 -2.411257024375210167e-01 6.301894209671622393e-01 -7.380512782490690205e-01
3.244714322838487419e+01 4.074570294017613037e+01 1.977496526594035231e+02 -3.585800537113050246e-01 4.866513060506961752e-01 -7.966121084941838459e-01 -3.585800537113050246e-01
2.824132637104859622e+00 3.841261083747532723e+01 1.954570032699585340e+02 -9.753531750260577837e-01 2.150567875804858808e-01 4.936357039508122019e-02 -9.753531750260577837e-01
1.953083446019633840e+01 3.248540320873384957e+01 1.951254785156832838e+02 6.476039629432811529e-01 -6.614553047872800962e-01 -3.782670841468019907e-01 6.476039629432811529e-01
5.064791838701708571e+00 3.723692361501039727e+01 2.053147358194354126e+02 -5.548469495594885448e-01 -1.726971165212163872e-01 8.138307984524717487e-01 -5.548469495594885448e-01
3.894436086051111090e+01 1.475516729593282506e+01 2.023448486108285920e+02 5.503098213871068234e-01 3.175117053066653927e-01 7.722340432007278599e-01 5.503098213871068234e-01
1.828512685309580377e+01 3.664048739698986168e+01 2.055527963857459213e+02 -4.624144022693322809e-01 -3.455440020060224771e-01 8.165612428051909344e-01 -4.624144022693322809e-01
6.621423068967652981e+00 4.247511448595404637e+00 1.941805585092546380e+02 -2.041446145085519803e-01 2.709831021960945607e-01 -9.406875861258805482e-01 -2.041446145085519803e-01
4.917450896089144763e+00 5.045449247572654450e+00 2.050836574700667256e+02 -4.564866926149809268e-01 -4.703346687277126237e-01 7.552517453526531588e-01 -4.564866926149809268e-01
1.059779867113039487e+01 5.828050807473669437e+00 1.920067397128811706e+02 2.750984714726588121e-01 -4.589950343740684668e-01 -8.447747566146577292e-01 2.750984714726588121e-01
4.642928757271968188e+00 1.256510120899503313e+01 2.024650802612303835e+02 -8.285440392018896816e-01 -4.974305174555676556e-01 2.570557437734152240e-01 -8.285440392018896816e-01
1.219569056017953557e+01 3.499107367895649645e+01 1.930668395346247621e+02 1.875338510715692242e-01 -5.411497484911389488e-01 -8.197487446835423075e-01 1.875338510715692242e-01
2.722855402011177972e+01 2.143279907971868425e+01 2.018325384672688472e+02 -6.364712701806736206e-01 2.770722073741772526e-02 7.708025896126763366e-01 -6.364712701806736206e-01
3.424919461092243012e+01 1.779089330133746572e+01 2.013779605882899943e+02 6.625664822099702755e-01 1.504035482368634435e-01 7.337468428072904114e-01 6.625664822099702755e-01
3.472191485767084629e+01 2.108997723181621708e+01 2.051016735362511270e+02 -5.695548932451410112e-02 -5.027153092559000225e-01 8.625737012427110439e-01 -5.695548932451410112e-02
1.181239611776570264e+01 3.618475755601539134e+01 2.052688314428332603e+02 -5.235751350246283797e-01 3.282265827573808692e-01 7.862165022151050842e-01 -5.235751350246283797e-01
3.902560620533802904e+01 3.459817120920521205e+01 1.967892131852397313e+02 3.644860151927355463e-01 6.168524828922503089e-02 -9.291635350531237680e-01 3.644860151927355463e-01
2.861498404709958265e+01 1.456673497672960771e+01 2.037013679114340903e+02 -3.742176258501216934e-01 7.483789525622351890e-01 5.476222346334651547e-01 -3.742176258501216934e-01
1.336900689133315723e+01 1.133249437296166917e+01 1.947576289093360344e+02 7.902848005005407017e-02 2.158636331107122441e-01 -9.732201144865543219e-01 7.902848005005407017e-02
3.449080065020261543e+01 1.805414423983806804e+00 2.037444660637664242e+02 -3.629108646711087238e-01 -8.564326060685878428e-01 3.671769267890279687e-01 -3.629108646711087238e-01
8.964600881578338232e+00 2.184130037151023629e+01 2.033939766104951445e+02 7.772303163122123992e-01 -5.265395010148037347e-01 3.444839463259496970e-01 7.772303163122123992e-01
2.339207930409693148e+01 3.238669466464373414e+01 1.996792651910561744e+02 6.434592654561658298e-01 -2.953285961831698669e-01 -7.062161099657029428e-01 6.434592654561658298e-01
3.702635671936280914e+01 8.687425209832312589e+00 2.044863317525153263e+02 6.427559401464387756e-01 -4.464448408076160391e-02 7.647690314386628163e-01 6.427559401464387756e-01
2.292089545095938163e+01 2.360519548987990035e+01 1.950003493313649869e+02 -4.933313936517286780e-01 7.684774385462156410e-01 -4.075126531570406052e-01 -4.933313936517286780e-01
8.737596071782114393e+00 3.072452536063475392e+01 2.099623205273008466e+02 -8.422999382406842761e-01 8.324754201890974259e-02 5.325416986373454620e-01 -8.422999382406842761e-01
2.464637062705176618e+01 4.914760195052180869e+00 2.040497324354790294e+02 -2.807299763587120522e-01 -2.309975597915639167e-01 9.315743704847079254e-01 -2.807299763587120522e-01
1.565305024069748185e+01 2.493642523872585670e+01 2.055531624216336866e+02 8.361427450209449885e-01 -4.782128129974124175e-01 2.686592924764391599e-01 8.361427450209449885e-01
3.396122927203798270e+01 9.521864234467578569e+00 1.943438244817839120e+02 -3.110850068353843700e-01 -7.362890322320382319e-01 -6.009197779546262552e-01 -3.110850068353843700e-01
1.705790049879983528e+01 1.734759800354123982e+01 2.048978833466024412e+02 4.845828969526980723e-01 1.971785456038137596e-01 8.522323844671096937e-01 4.845828969526980723e-01
2.321009476064720900e+01 3.807623706247868967e+01 1.953096893525093947e+02 4.434011437299641145e-02 -4.583270283987312399e-01 -8.876769059159859143e-01 4.434011437299641145e-02
3.417487152146313178e+01 2.159210421090978116e+01 1.947888457814282788e+02 -1.720885716976762458e-01 -1.521372086868184870e-01 -9.732624482759195672e-01 -1.720885716976762458e-01
1.790586441402817641e+01 -7.517794190958253520e-01 1.929860095818605146e+02 -2.364688504205758879e-01 -5.772294331839177284e-01 -7.815936695284478875e-01 -2.364688504205758879e-01
9.890186643876397454e+00 1.473582421321973790e+01 2.065915000326433244e+02 4.371407218471691225e-01 8.026081261489277641e-02 8.958047729619066368e-01 4.371407218471691225e-01
2.597888640759478918e+01 1.682310911362759498e+01 1.949349409293265865e+02 -2.603343629966289874e-01 7.297047509801609655e-01 -6.322633911908238646e-01 -2.603343629966289874e-01
3.528851408880783680e+01 3.526675796451775824e+01 2.031517584144010016e+02 -4.398332715114350311e-01 -1.681442263344086196e-01 8.821985107797175596e-01 -4.398332715114350311e-01
1.371669360049106601e+01 4.380295643280463835e+00 2.035285773939419585e+02 -5.884650066117610434e-01 1.004984647350406768e-01 8.022524506533587063e-01 -5.884650066117610434e-01
2.745446978466096422e+00 9.202647755590660950e+00 1.964939839581499257e+02 -7.490686375386467200e-01 -3.058255208937442626e-01 -5.876792722447042872e-01 -7.490686375386467200e-01
2.157560773257155162e+01 3.046221038001536030e+01 2.046263543567298200e+02 9.778485680636402888e-01 -1.288733723485752658e-01 -1.649358415730002025e-01 9.778485680636402888e-01
2.813967275027721016e+01 3.694603691718169358e+01 2.041868555480412795e+02 4.466719448443233209e-01 3.412885300715366999e-01 8.270467416842893771e-01 4.466719448443233209e-01
1.288056459258466013e+01 8.414716118192021810e+00 2.069019287104995612e+02 -1.128690103149648516e-01 -2.496390312902895536e-01 9.617384990562487523e-01 -1.128690103149648516e-01
