step time temp atoms pxx pyy pzz lx ly lz upper_cmz
875000 875000 297.773867501501 31000 -10352.9003633071 -10384.9716157834 -8903.75870959036 70.710678 70.710678 150 21.169666423244 
876000 876000 295.638507230017 31000 -10469.1468867212 -10428.3959747837 -8955.98825324474 70.710678 70.710678 150 21.2080096600884 
877000 877000 301.777760707084 31000 -10379.4315325221 -10352.0574470466 -8989.44767954414 70.710678 70.710678 150 21.2420918273696 
878000 878000 299.057884119203 31000 -10338.452537705 -10436.4278809843 -8969.31036335595 70.710678 70.710678 150 21.2386665055387 
879000 879000 301.196972207665 31000 -10488.2958526633 -10358.6379415755 -8785.18939693015 70.710678 70.710678 150 21.20745457569 
880000 880000 298.773437141054 31000 -10413.1680715561 -10413.528339185 -8863.26629471726 70.710678 70.710678 150 21.152494633344 
881000 881000 299.649528863089 31000 -10296.8826726433 -10286.9760508489 -8786.08336658338 70.710678 70.710678 150 21.1565328724846 
882000 882000 300.522641586176 31000 -10388.960817906 -10294.6911918735 -8900.24219183426 70.710678 70.710678 150 21.1578619968413 
883000 883000 302.68827967436 31000 -10332.1307426777 -10398.5996254437 -8983.09536675612 70.710678 70.710678 150 21.1878963090238 
884000 884000 297.840452443413 31000 -10469.6854757639 -10470.4683719452 -8839.13852514324 70.710678 70.710678 150 21.2066704376048 
885000 885000 300.109443745579 31000 -10476.6200902082 -10439.5094499716 -8852.54055760927 70.710678 70.710678 150 21.2246111311269 
886000 886000 299.511551123408 31000 -10424.7340272637 -10465.482390126 -8854.22310432355 70.710678 70.710678 150 21.1662209936272 
887000 887000 299.906067722066 31000 -10528.0917426598 -10401.6095337189 -8882.21729878761 70.710678 70.710678 150 21.0782271315796 
888000 888000 299.366613937136 31000 -10349.5077396203 -10309.2032388211 -8885.98927089692 70.710678 70.710678 150 21.0133269644487 
889000 889000 299.349262464809 31000 -10412.0975942316 -10534.4863390954 -8828.30451485226 70.710678 70.710678 150 21.0154919575929 
890000 890000 299.028989966048 31000 -10303.4348488076 -10320.0266840342 -8862.83442301309 70.710678 70.710678 150 20.9671580706361 
891000 891000 299.987156822446 31000 -10378.8426562519 -10335.7900372501 -8797.08242708562 70.710678 70.710678 150 20.9628640778487 
892000 892000 299.132658488787 31000 -10398.4269425391 -10340.2779884511 -8890.35632843349 70.710678 70.710678 150 21.013436851799 
893000 893000 300.826270030116 31000 -10472.0526264073 -10475.2205671502 -8882.33915664299 70.710678 70.710678 150 21.016218127301 
894000 894000 297.295950951162 31000 -10393.8905231213 -10495.9213261432 -8786.60212178394 70.710678 70.710678 150 21.0608535086339 
895000 895000 301.887031149734 31000 -10436.744859887 -10455.5654402322 -9003.02250843938 70.710678 70.710678 150 21.0930634318583 
896000 896000 301.820503494016 31000 -10386.4927098671 -10433.0659809711 -8960.91001585744 70.710678 70.710678 150 21.1529406592684 
897000 897000 299.855072703904 31000 -10302.1535574565 -10439.8773830054 -8767.34101953264 70.710678 70.710678 150 21.1312071037085 
898000 898000 298.598985783516 31000 -10444.1321943908 -10279.3735234648 -8862.84560114065 70.710678 70.710678 150 21.1150708749077 
899000 899000 298.810814364028 31000 -10401.9655673158 -10376.7059758968 -8782.54673395032 70.710678 70.710678 150 21.1368887171716 
900000 900000 298.422197466022 31000 -10385.1215489822 -10507.0069556964 -8887.14845700853 70.710678 70.710678 150 21.1425159762826 
901000 901000 298.649025397684 31000 -10492.951412102 -10420.3565089583 -8875.24808947271 70.710678 70.710678 150 21.1389335384704 
902000 902000 299.842238185359 31000 -10480.0589392624 -10408.6703948938 -8856.63285555869 70.710678 70.710678 150 21.1147667193437 
903000 903000 302.341161607811 31000 -10311.6508968808 -10243.8500436128 -8999.95909009567 70.710678 70.710678 150 21.1133235013327 
904000 904000 301.487830280003 31000 -10338.784235665 -10385.1720585014 -8805.25325283043 70.710678 70.710678 150 21.1026454887782 
905000 905000 298.845656695015 31000 -10380.0583811906 -10338.4226715798 -8821.89240999075 70.710678 70.710678 150 21.0466186506394 
906000 906000 299.393672879397 31000 -10388.5918244232 -10482.2346658099 -8897.82585962 70.710678 70.710678 150 21.0567552764794 
907000 907000 295.096825236281 31000 -10369.956924871 -10277.9371054579 -8938.70642795988 70.710678 70.710678 150 21.0838358789158 
908000 908000 297.887062166155 31000 -10438.9072552959 -10387.9100380457 -8754.9344843191 70.710678 70.710678 150 21.06723218481 
909000 909000 298.887176070861 31000 -10289.164407938 -10397.3778733495 -8825.90328871126 70.710678 70.710678 150 21.06308985884 
910000 910000 300.254075908885 31000 -10443.5296382946 -10514.6783172892 -8813.79430907538 70.710678 70.710678 150 21.052710468741 
911000 911000 300.699391370402 31000 -10465.9657489382 -10436.897496619 -8898.79376947291 70.710678 70.710678 150 21.0837186588598 
912000 912000 303.558314446306 31000 -10343.4474680472 -10422.3195747762 -8834.15367089097 70.710678 70.710678 150 21.0483383462687 
913000 913000 298.154006212915 31000 -10446.865554694 -10403.6952362812 -8884.33377947536 70.710678 70.710678 150 21.0711565714517 
914000 914000 299.474985120301 31000 -10396.6735442459 -10304.3116509538 -8811.74471483353 70.710678 70.710678 150 21.085131032077 
915000 915000 297.568693907987 31000 -10466.7921314545 -10305.9950540414 -8811.50429696313 70.710678 70.710678 150 21.116529841564 
916000 916000 301.083860067509 31000 -10390.1676229995 -10375.953738939 -8835.08230057447 70.710678 70.710678 150 21.2110314396333 
917000 917000 301.791399214287 31000 -10420.2766319349 -10332.4956788065 -8911.34887505095 70.710678 70.710678 150 21.2388467291892 
918000 918000 300.637271525235 31000 -10384.4126083628 -10434.853292855 -9057.26565221755 70.710678 70.710678 150 21.2565205830345 
919000 919000 299.466719265275 31000 -10423.5877035841 -10407.4350609904 -8959.45045769355 70.710678 70.710678 150 21.29180514397 
920000 920000 298.575682046779 31000 -10426.3492113561 -10361.9180146255 -8932.01854831274 70.710678 70.710678 150 21.2927195361 
921000 921000 300.639002437237 31000 -10407.6033618238 -10340.5353346721 -8852.571496266 70.710678 70.710678 150 21.2531473019287 
922000 922000 302.051829605832 31000 -10384.6707097213 -10529.3663653271 -8953.81006685815 70.710678 70.710678 150 21.2452010838411 
923000 923000 300.652576815055 31000 -10449.116065629 -10368.0969607072 -8889.73129185169 70.710678 70.710678 150 21.1887338701568 
924000 924000 300.81383009824 31000 -10469.0024869554 -10352.3382611313 -8988.8322112958 70.710678 70.710678 150 21.1194749281692 
925000 925000 299.767138355562 31000 -10390.2551733685 -10326.8992180092 -8620.45215884713 70.710678 70.710678 150 21.0507671006861 
926000 926000 298.658626092598 31000 -10496.2851827811 -10515.1491617938 -8863.17615035373 70.710678 70.710678 150 20.9589617639285 
927000 927000 301.381589182925 31000 -10413.0745819633 -10275.85654312 -8726.56449509534 70.710678 70.710678 150 20.9031110310768 
928000 928000 294.66131023543 31000 -10376.1130970401 -10385.1121303278 -8832.82586310977 70.710678 70.710678 150 20.8989953949251 
929000 929000 299.16787772735 31000 -10374.9012672005 -10318.9776786722 -8760.74307661703 70.710678 70.710678 150 20.8480909670028 
930000 930000 299.910016088031 31000 -10381.6723758603 -10466.5621100262 -8902.22749736866 70.710678 70.710678 150 20.8293022528009 
931000 931000 300.533907842648 31000 -10372.4431076199 -10383.9850272898 -8955.96859346012 70.710678 70.710678 150 20.9158662452302 
932000 932000 298.967437717441 31000 -10344.8953365392 -10427.0085065176 -8921.86492332677 70.710678 70.710678 150 20.987995707154 
933000 933000 298.995793192178 31000 -10340.7025904605 -10273.0129142498 -8899.72356899588 70.710678 70.710678 150 21.0227795754522 
934000 934000 300.154443162052 31000 -10379.7803020963 -10370.0540511443 -8821.46497610093 70.710678 70.710678 150 21.0322654741686 
935000 935000 303.230575978251 31000 -10468.7004900997 -10431.636685451 -8807.40758244422 70.710678 70.710678 150 21.1430635979875 
936000 936000 303.997521009465 31000 -10348.3281879336 -10464.3221659382 -8808.21157704702 70.710678 70.710678 150 21.1845338928649 
937000 937000 301.251578129352 31000 -10318.3624365703 -10420.3718896007 -8922.99984448615 70.710678 70.710678 150 21.2277265965794 
938000 938000 300.481168663033 31000 -10402.1076572842 -10293.766875015 -8868.53601457601 70.710678 70.710678 150 21.2074437690831 
939000 939000 299.203590620808 31000 -10405.1703100349 -10497.2197807275 -8802.27856879953 70.710678 70.710678 150 21.2416240603047 
940000 940000 300.052498628643 31000 -10310.1350573309 -10457.6721814167 -8905.40521228314 70.710678 70.710678 150 21.2129206295022 
941000 941000 299.86090864215 31000 -10297.0251375144 -10298.6180265795 -8723.83706768647 70.710678 70.710678 150 21.163750390684 
942000 942000 299.298441125294 31000 -10338.3923943526 -10411.3090940833 -8967.17688919144 70.710678 70.710678 150 21.1716087246496 
943000 943000 302.02576949313 31000 -10391.6444458833 -10472.9085563347 -8884.614767893 70.710678 70.710678 150 21.1740461705634 
944000 944000 298.225966398466 31000 -10427.4310800726 -10352.6473670165 -8825.75036775933 70.710678 70.710678 150 21.1740104311552 
945000 945000 299.580734211731 31000 -10274.6461983819 -10251.0920329539 -8870.29614897449 70.710678 70.710678 150 21.1408105609872 
946000 946000 299.677706848362 31000 -10385.3021558562 -10326.5855234094 -8891.01676980799 70.710678 70.710678 150 21.1545302405116 
947000 947000 301.966906837568 31000 -10680.6287549485 -10375.0280229624 -8931.31625414129 70.710678 70.710678 150 21.1962987181178 
948000 948000 301.027537567096 31000 -10392.0925664575 -10442.1205296996 -8832.25083137085 70.710678 70.710678 150 21.1509917198584 
949000 949000 300.99567283311 31000 -10331.5659467035 -10377.8729986805 -8772.35122161663 70.710678 70.710678 150 21.1445329873585 
950000 950000 297.813501956038 31000 -10411.3261547408 -10410.092679641 -8983.3669399107 70.710678 70.710678 150 21.1723502684202 
951000 951000 295.838241311886 31000 -10344.7821715057 -10382.6965815023 -8893.38474450777 70.710678 70.710678 150 21.1353485032248 
952000 952000 300.78148204559 31000 -10349.3291761318 -10487.9133936128 -8876.97229580887 70.710678 70.710678 150 21.1055149732687 
953000 953000 299.360816823042 31000 -10409.092938869 -10211.0991434715 -8880.37997722548 70.710678 70.710678 150 21.0986710566964 
954000 954000 299.934506062396 31000 -10400.7316743769 -10398.8596846925 -8832.22165124273 70.710678 70.710678 150 21.1380250386856 
955000 955000 302.648170821822 31000 -10383.9041194489 -10304.9792397876 -8746.89645224763 70.710678 70.710678 150 21.2253170856622 
956000 956000 298.15609135627 31000 -10289.9196536258 -10415.7336120986 -8799.95153897898 70.710678 70.710678 150 21.2340072296043 
957000 957000 298.541946714176 31000 -10530.9240771696 -10524.2889415164 -8984.23132688932 70.710678 70.710678 150 21.2838105635916 
958000 958000 300.691709228096 31000 -10482.508179299 -10500.5613266673 -8858.07799570461 70.710678 70.710678 150 21.3183048118119 
959000 959000 301.068051105838 31000 -10372.6459771195 -10412.1899922176 -8821.82934588066 70.710678 70.710678 150 21.2549625781533 
960000 960000 299.422608695687 31000 -10327.2172732151 -10410.1467624242 -8902.88413420734 70.710678 70.710678 150 21.1885471513015 
961000 961000 298.632099588971 31000 -10432.1165672328 -10431.5819888075 -8948.47188376811 70.710678 70.710678 150 21.2268083264784 
962000 962000 300.622117488844 31000 -10381.1775454896 -10466.6679871927 -8962.88940640028 70.710678 70.710678 150 21.1944149408411 
963000 963000 297.83291870783 31000 -10544.8052072357 -10427.9437862405 -8969.52929690885 70.710678 70.710678 150 21.129985055404 
964000 964000 298.981340939619 31000 -10473.289476322 -10341.3776041493 -8816.57024415836 70.710678 70.710678 150 21.1059193838145 
965000 965000 299.994732221477 31000 -10435.0767313453 -10346.6946375056 -8933.39526137488 70.710678 70.710678 150 21.0908446765947 
966000 966000 299.988264068103 31000 -10466.6018912735 -10385.8640827658 -8766.37385109292 70.710678 70.710678 150 21.071208250322 
967000 967000 300.698310719916 31000 -10449.6846537193 -10442.3522002532 -8899.00394795323 70.710678 70.710678 150 21.0420858540726 
968000 968000 296.149815105875 31000 -10407.1672783364 -10174.8380754482 -8838.7715242553 70.710678 70.710678 150 21.0228787766693 
969000 969000 302.253361699078 31000 -10401.6914341782 -10429.2316410372 -8821.31228633875 70.710678 70.710678 150 21.0301581439204 
970000 970000 300.186939509571 31000 -10325.2784610809 -10328.5991451334 -8970.22609901584 70.710678 70.710678 150 21.1021493620522 
971000 971000 301.207941391928 31000 -10238.1884573751 -10377.1335361591 -8792.34989418208 70.710678 70.710678 150 21.1263947295721 
972000 972000 299.502934839424 31000 -10453.3222460569 -10371.8376702992 -8952.08671359546 70.710678 70.710678 150 21.1845393190087 
973000 973000 299.381084228084 31000 -10419.7948194808 -10494.378239341 -8932.47453309022 70.710678 70.710678 150 21.2187867650046 
974000 974000 299.024506737961 31000 -10437.7349809175 -10271.1043582913 -8910.82818382861 70.710678 70.710678 150 21.1989382146549 
975000 975000 298.151586994369 31000 -10424.259437289 -10440.0723028448 -8863.03980223269 70.710678 70.710678 150 21.1819879458683 
976000 976000 298.191055813419 31000 -10578.4043308191 -10527.6378359255 -8893.26656015706 70.710678 70.710678 150 21.1629432068318 
977000 977000 299.410783132393 31000 -10329.8521638058 -10206.659853832 -8768.02348778842 70.710678 70.710678 150 21.1144776197686 
978000 978000 303.260177171851 31000 -10414.1501656532 -10401.0080604205 -8954.46776093936 70.710678 70.710678 150 21.0975713848875 
979000 979000 299.342949279748 31000 -10397.869514045 -10372.4860440732 -8838.35693743313 70.710678 70.710678 150 21.0846109414593 
980000 980000 300.749497142094 31000 -10391.0715951778 -10384.332355252 -9009.53483899549 70.710678 70.710678 150 21.082647165035 
981000 981000 299.54808620232 31000 -10345.3793854759 -10257.7273373138 -8725.48786330067 70.710678 70.710678 150 21.0623396794575 
982000 982000 298.022056639625 31000 -10265.0479067045 -10347.0838940931 -8823.60709975864 70.710678 70.710678 150 21.0962732131659 
983000 983000 297.036265621581 31000 -10284.6415238311 -10323.5883364984 -8952.30505109838 70.710678 70.710678 150 21.1087001892763 
984000 984000 299.546042967909 31000 -10331.194185898 -10345.523894617 -8951.18961310462 70.710678 70.710678 150 21.1149918575634 
985000 985000 299.587965090834 31000 -10412.2990666087 -10360.6218797308 -8857.99341227869 70.710678 70.710678 150 21.1182726221716 
986000 986000 300.003305414148 31000 -10260.6647937585 -10310.8109730673 -8915.3968927041 70.710678 70.710678 150 21.1497112618331 
987000 987000 300.366612621675 31000 -10509.794054469 -10228.8716175443 -9013.09845742613 70.710678 70.710678 150 21.1346353900486 
988000 988000 301.262400614003 31000 -10349.931134974 -10490.3954654821 -8846.73034503762 70.710678 70.710678 150 21.1484093124284 
989000 989000 302.899881944408 31000 -10250.3554715475 -10344.613613093 -8912.50546958873 70.710678 70.710678 150 21.1457669703635 
990000 990000 303.588422723018 31000 -10281.9050576732 -10479.7889754906 -9025.43677641536 70.710678 70.710678 150 21.1090170448659 
991000 991000 300.107285236714 31000 -10384.7417963207 -10430.5241673307 -8758.11730366333 70.710678 70.710678 150 21.0219808965881 
992000 992000 302.936241679887 31000 -10348.7394777206 -10401.2761301649 -8795.79668855848 70.710678 70.710678 150 20.973144733402 
993000 993000 298.926035748414 31000 -10366.9699092596 -10418.5706633332 -8719.18674921054 70.710678 70.710678 150 20.971242343245 
994000 994000 299.139353811031 31000 -10485.1703237123 -10411.3405376693 -8868.17241481634 70.710678 70.710678 150 20.969989172939 
995000 995000 299.125762762802 31000 -10472.1233293204 -10401.5026946381 -8895.07611575078 70.710678 70.710678 150 21.0015571007214 
996000 996000 299.654687400044 31000 -10365.3130352539 -10391.1694578586 -8842.00416576473 70.710678 70.710678 150 21.0077813271142 
997000 997000 300.846639614054 31000 -10426.3557808 -10342.3245154385 -8871.44067234001 70.710678 70.710678 150 21.0241103317518 
998000 998000 301.388890815375 31000 -10261.6087848738 -10330.6073233783 -8908.26820503255 70.710678 70.710678 150 21.1019392194901 
999000 999000 300.227796256412 31000 -10375.2875135399 -10493.5065564427 -8944.84535664339 70.710678 70.710678 150 21.1918966632827 
1000000 1000000 299.320440236144 31000 -10378.7908561796 -10393.7038773625 -8874.34439661003 70.710678 70.710678 150 21.2465782159335 
1001000 1001000 298.350028010834 31000 -10392.6322162485 -10394.6375460263 -8854.0057137743 70.710678 70.710678 150 21.3437326018514 
1002000 1002000 301.900337827037 31000 -10375.3515500792 -10411.3497822191 -8920.44106692635 70.710678 70.710678 150 21.3672278305545 
1003000 1003000 301.512221583095 31000 -10370.2281741597 -10455.9964674264 -8973.57580271992 70.710678 70.710678 150 21.3843323170968 
1004000 1004000 300.284165175202 31000 -10463.5941466393 -10425.7410452238 -8974.8399337313 70.710678 70.710678 150 21.3090884335929 
1005000 1005000 296.950482281038 31000 -10421.2681752908 -10406.9625749177 -8927.17932516871 70.710678 70.710678 150 21.2519281320517 
1006000 1006000 300.777183272899 31000 -10521.2519077285 -10307.7460201201 -8835.0132047943 70.710678 70.710678 150 21.2139366584 
1007000 1007000 302.505794179034 31000 -10374.3358728773 -10409.0728294571 -8877.38209507255 70.710678 70.710678 150 21.1645703630834 
1008000 1008000 301.443277695346 31000 -10427.9494342939 -10338.312820756 -8914.57312936345 70.710678 70.710678 150 21.1569605238996 
1009000 1009000 300.73760904857 31000 -10531.7767762227 -10408.4111813143 -8796.16193673768 70.710678 70.710678 150 21.1468040047875 
1010000 1010000 298.683139690087 31000 -10382.5513297924 -10423.8920442062 -8722.66505981882 70.710678 70.710678 150 21.121192090071 
1011000 1011000 302.237375881039 31000 -10367.2810869147 -10404.4121398974 -8869.43531244878 70.710678 70.710678 150 21.1317337339723 
1012000 1012000 300.065763365998 31000 -10408.0329878209 -10448.7463977836 -8929.03978445385 70.710678 70.710678 150 21.1152450476295 
1013000 1013000 297.718967015413 31000 -10505.9705447624 -10284.0538789261 -8840.9976422606 70.710678 70.710678 150 21.148040159822 
1014000 1014000 299.293820614623 31000 -10237.0029092214 -10305.8048459815 -8916.54433232752 70.710678 70.710678 150 21.111842930892 
1015000 1015000 301.828707375718 31000 -10625.6321874922 -10237.7884930904 -8836.38839110627 70.710678 70.710678 150 21.0800236714863 
1016000 1016000 299.844309396663 31000 -10330.1393010349 -10509.9289556722 -8811.77291134401 70.710678 70.710678 150 21.0786715474578 
1017000 1017000 301.287234876922 31000 -10336.6217266979 -10280.0245426867 -8760.57060651013 70.710678 70.710678 150 21.0233541826079 
1018000 1018000 299.981112095552 31000 -10409.6255012904 -10370.1775830149 -8770.03718161721 70.710678 70.710678 150 21.0610378989926 
1019000 1019000 300.303654112738 31000 -10333.2420547827 -10522.1654986501 -8846.3237148117 70.710678 70.710678 150 21.1161421169657 
1020000 1020000 301.119425043228 31000 -10381.1256952442 -10425.0659304776 -8845.30009788604 70.710678 70.710678 150 21.2193186502509 
1021000 1021000 297.850560627915 31000 -10388.3703966559 -10472.4160092758 -8891.18884411887 70.710678 70.710678 150 21.2853910005152 
1022000 1022000 299.297593144988 31000 -10373.4243048338 -10481.1202275633 -8861.13531521574 70.710678 70.710678 150 21.3240726464301 
1023000 1023000 301.836577862542 31000 -10364.1238680777 -10401.0806673333 -8864.57777624754 70.710678 70.710678 150 21.3399758158358 
1024000 1024000 300.108045439159 31000 -10376.3218590385 -10439.8517086374 -8925.86933747891 70.710678 70.710678 150 21.3718888876107 
1025000 1025000 300.913590434491 31000 -10372.4233059548 -10522.3880881312 -8881.75582720454 70.710678 70.710678 150 21.365072191429 
1026000 1026000 301.172820308233 31000 -10260.257701185 -10411.9049935925 -8891.09274375774 70.710678 70.710678 150 21.3282338907921 
1027000 1027000 301.48654120318 31000 -10427.9060600912 -10398.9903886999 -8845.13712602391 70.710678 70.710678 150 21.266148720579 
1028000 1028000 300.457653325167 31000 -10434.8352042382 -10364.3183090146 -8753.56551506774 70.710678 70.710678 150 21.1909615170443 
1029000 1029000 299.882130436564 31000 -10454.7921951243 -10448.2439767846 -8782.31651369374 70.710678 70.710678 150 21.1218222884482 
1030000 1030000 300.922948232417 31000 -10474.1328001071 -10458.1327117229 -8757.6247470368 70.710678 70.710678 150 21.0510513970682 
1031000 1031000 298.642529434054 31000 -10292.7443919937 -10325.7431247404 -8682.23785122203 70.710678 70.710678 150 21.0031080626974 
1032000 1032000 303.072479537904 31000 -10325.4158441982 -10396.5838170965 -8851.68189706971 70.710678 70.710678 150 21.0316113174529 
1033000 1033000 303.146587133078 31000 -10471.3948643583 -10473.5913282259 -8740.88572254196 70.710678 70.710678 150 21.0632911244168 
1034000 1034000 300.531998580086 31000 -10494.7984568698 -10340.3325414697 -8798.54696257343 70.710678 70.710678 150 21.0957830179088 
1035000 1035000 298.456212744732 31000 -10385.6374329646 -10385.6931409673 -8781.47483681802 70.710678 70.710678 150 21.0898212374213 
1036000 1036000 300.230953301736 31000 -10370.2053168285 -10481.4569820619 -8983.87656699669 70.710678 70.710678 150 21.0819022375958 
1037000 1037000 300.543473258733 31000 -10396.1892434513 -10394.1759064999 -8919.14640962602 70.710678 70.710678 150 21.08218054134 
1038000 1038000 297.267201871328 31000 -10413.0911990626 -10395.8604243362 -8966.64258287877 70.710678 70.710678 150 21.1413511861693 
1039000 1039000 297.97217387531 31000 -10552.2438296378 -10421.1369455839 -8797.0091646528 70.710678 70.710678 150 21.1197433505777 
1040000 1040000 297.557963958825 31000 -10397.589306647 -10385.5004792782 -8809.81388285194 70.710678 70.710678 150 21.1749681212302 
1041000 1041000 299.461169800654 31000 -10375.1192923695 -10459.8048362428 -8879.8250901588 70.710678 70.710678 150 21.2031700314309 
1042000 1042000 301.134804496596 31000 -10323.9101306842 -10366.4837358714 -8879.98306057664 70.710678 70.710678 150 21.2129054827191 
1043000 1043000 299.120915721562 31000 -10378.3309206414 -10409.5553198462 -8766.48710699658 70.710678 70.710678 150 21.2061615204614 
1044000 1044000 297.829129631242 31000 -10607.8653686039 -10294.2668610335 -8801.88048963865 70.710678 70.710678 150 21.1922147543907 
1045000 1045000 298.348157156995 31000 -10528.4192109877 -10568.9790946965 -8846.18798822515 70.710678 70.710678 150 21.1744705883621 
1046000 1046000 300.57150843261 31000 -10249.3342755639 -10199.8686206061 -8987.22356501996 70.710678 70.710678 150 21.1157112514246 
1047000 1047000 298.693444322834 31000 -10396.3843705413 -10373.3944280004 -8878.88382017682 70.710678 70.710678 150 21.0722349242629 
1048000 1048000 300.729449489136 31000 -10250.1066172926 -10390.3413164525 -8803.05226074177 70.710678 70.710678 150 21.0233628837349 
1049000 1049000 300.183205939342 31000 -10197.1551319396 -10321.4341056697 -8840.39598497578 70.710678 70.710678 150 21.0251583050599 
1050000 1050000 298.073643999821 31000 -10312.4047580485 -10374.5158804653 -8835.20063863917 70.710678 70.710678 150 21.011433198303 
1051000 1051000 297.46756824183 31000 -10274.2165449047 -10475.9945719908 -8741.8379905257 70.710678 70.710678 150 21.0295399764018 
1052000 1052000 301.090028073004 31000 -10365.682795685 -10265.7894541237 -8932.70355498776 70.710678 70.710678 150 20.9936063543985 
1053000 1053000 300.037228937588 31000 -10286.9917100142 -10473.2136702758 -8824.27482904051 70.710678 70.710678 150 21.0569297728448 
1054000 1054000 300.339452377452 31000 -10368.4581921226 -10332.0198414022 -8836.02249884464 70.710678 70.710678 150 21.1132908256147 
1055000 1055000 300.157191569289 31000 -10429.8663960173 -10367.4954591255 -8903.86021319989 70.710678 70.710678 150 21.1721604176084 
1056000 1056000 299.985370348931 31000 -10288.1736509906 -10416.1751529947 -8886.95428951456 70.710678 70.710678 150 21.1575268908975 
1057000 1057000 301.018071035041 31000 -10491.4087028047 -10454.0769688964 -8896.39050656747 70.710678 70.710678 150 21.2375028394583 
1058000 1058000 299.955669019769 31000 -10536.6068304736 -10334.8523736658 -8899.19368682318 70.710678 70.710678 150 21.2224133191689 
1059000 1059000 298.305573571094 31000 -10447.7603418012 -10388.9409713386 -8829.87943315124 70.710678 70.710678 150 21.204377548125 
1060000 1060000 299.110453977412 31000 -10390.4528587997 -10377.3456486073 -8895.39034674883 70.710678 70.710678 150 21.2381158321489 
1061000 1061000 302.793806007267 31000 -10267.7978548999 -10383.9989846597 -8840.4467491555 70.710678 70.710678 150 21.2477760351489 
1062000 1062000 299.612998335317 31000 -10375.0067969152 -10292.4153864476 -8866.31696080793 70.710678 70.710678 150 21.2940502938351 
1063000 1063000 302.051578447523 31000 -10528.572326045 -10520.5744543684 -9004.93190453839 70.710678 70.710678 150 21.3173884940275 
1064000 1064000 299.226281632188 31000 -10378.9352005125 -10436.803906467 -8935.21351308115 70.710678 70.710678 150 21.3156900102345 
1065000 1065000 295.624057568991 31000 -10468.8665046218 -10369.7673301967 -8936.83916305068 70.710678 70.710678 150 21.2872814772001 
1066000 1066000 295.668312902825 31000 -10442.6176481771 -10417.913433864 -8971.13750343593 70.710678 70.710678 150 21.2232921862336 
1067000 1067000 297.223637797113 31000 -10349.7109088972 -10478.1206074913 -8894.83210977304 70.710678 70.710678 150 21.1798639599641 
1068000 1068000 300.198746220748 31000 -10258.4903518308 -10435.5872836516 -8856.90120719241 70.710678 70.710678 150 21.1011031536088 
1069000 1069000 297.559833705913 31000 -10191.6290426002 -10336.5632370652 -8824.39789787781 70.710678 70.710678 150 21.0463498754758 
1070000 1070000 301.226991782865 31000 -10496.9042108963 -10369.6148677877 -8867.71163679332 70.710678 70.710678 150 20.9788285558297 
1071000 1071000 302.605921402952 31000 -10272.6634729629 -10370.5114032478 -8725.80471477861 70.710678 70.710678 150 20.8886012207538 
1072000 1072000 299.674053193956 31000 -10327.0710843765 -10415.7799836561 -8795.07326781139 70.710678 70.710678 150 20.9150588584777 
1073000 1073000 298.529245476428 31000 -10385.9305066 -10371.4330490764 -8740.86843611584 70.710678 70.710678 150 20.9843013563503 
1074000 1074000 299.03955969612 31000 -10396.6052686783 -10273.5383135247 -8933.90393641985 70.710678 70.710678 150 21.0772992247919 
1075000 1075000 298.951703734522 31000 -10512.8113538183 -10331.810846128 -8828.6759501014 70.710678 70.710678 150 21.1883471494414 
1076000 1076000 302.509009816805 31000 -10442.0072421748 -10446.3821689966 -9022.18470950748 70.710678 70.710678 150 21.2254495525671 
1077000 1077000 301.500213504518 31000 -10436.7269506895 -10368.0537692185 -8904.26227602862 70.710678 70.710678 150 21.2406530599562 
1078000 1078000 300.11023099912 31000 -10525.581963626 -10526.3927688263 -8858.03529579054 70.710678 70.710678 150 21.2907688253549 
1079000 1079000 299.360499472849 31000 -10321.1049443152 -10345.1185730993 -8867.62190757533 70.710678 70.710678 150 21.2326510742756 
1080000 1080000 298.200388632768 31000 -10297.4606093212 -10410.733701439 -8908.03152022422 70.710678 70.710678 150 21.1590326749217 
